Cage,Rack,Label,Physical IP,Management IP,IPv6(Global Unicast),Server Type,OS,ZService,Component,Group,BIOS Version,BMC Version,Serial Number,Vendor,Server Model,Installation Date,Motherboard Model,IPMI Version,Redfish Version,Kernel Version,MAC Address,RAM (GB),Memory Encryption,Drive Type,Disk Encryption,CPU Model,CPU(s),Physical CPU,CPU Cores,CPU Architecture,Disk Count,Total Disk Size,Role,Power Consumed (W),Server Age,PO Number,VLAN
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R18,10.65.141.40,10.62.212.102,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,8HHD874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA02,2.0,1.20.1,6.1.112,e0:9d:73:11:16:8a,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,8,30.4 TB,-,487,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R19,10.65.141.41,10.62.212.96,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,J7JC874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA02,2.0,1.20.1,6.1.112,e0:9d:73:11:1a:d4,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,8,38.2 TB,-,434,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R20,10.65.140.217,10.62.212.91,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,JD5D874,Dell Inc.,PowerEdge R6615,26-03-2025,0WC07MA02,2.0,1.20.1,6.1.112,e0:9d:73:11:1a:e6,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,293,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R21,10.65.140.218,10.62.212.94,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,18JC874,Dell Inc.,PowerEdge R6615,26-03-2025,0WC07MA02,2.0,1.20.1,6.1.112,e0:9d:73:11:18:2e,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,279,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R22,10.65.140.193,10.62.212.152,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,5PFD874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:99:20,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,23.3 TB,-,457,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R24,10.65.140.191,10.62.212.150,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,GHSC874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:aa:fa:38,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,8,31 TB,-,404,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R25,10.65.140.190,10.62.212.149,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,GNFD874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:aa:f9:9c,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,8,31 TB,-,439,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R27,10.62.130.18,10.62.212.101,-,PHYSICAL_SERVER,Debian 12.9,LB-Regr-Setup1,Test-Server,NA,1.10.6,7.10,43JD874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.1.123,e0:9d:73:11:18:be,128,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,162,1,ZOHOEST/24-25/2080,CT1B-LB_Regression_setup1
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R29,172.20.73.254,10.62.212.90,-,PHYSICAL_SERVER,Debian 12.9,Logs,ElasticSearch-DataNode,"zlogs-es1,zlogs-es2",1.10.6,7.10,D06D874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.1.123,e0:9d:73:11:18:82,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,6,46.2 TB,-,192,1,ZOHOEST/24-25/2080,VLAN-172.20
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R30,10.191.252.247,10.62.212.99,-,PHYSICAL_SERVER,Debian 13.1,Catalyst,Sparkler-Worker,Worker,1.10.6,7.10,DVJC874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.12.48,e0:9d:73:11:34:d2,128,None,Mixed,Not Known,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,2,3.8 TB,-,163,1,ZOHOEST/24-25/2080,CATALYST-CONTAINERS_VLAN
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R31,10.65.141.39,10.62.212.97,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,CHHD874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA02,2.0,1.20.1,6.1.112,e0:9d:73:11:19:96,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,408,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R32,10.65.141.38,10.62.212.108,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,48JC874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.1.112,e0:9d:73:11:17:e6,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,395,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R33,10.65.141.37,10.62.212.98,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,4F5D874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.1.112,e0:9d:73:11:1a:bc,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,471,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R34,10.65.140.215,10.62.212.104,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,DBVC874,Dell Inc.,PowerEdge R6615,26-03-2025,0WC07MA03,2.0,1.20.1,6.1.112,e0:9d:73:11:1b:16,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,322,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R35,10.65.140.216,10.62.212.100,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,DHHD874,Dell Inc.,PowerEdge R6615,26-03-2025,0WC07MA03,2.0,1.20.1,6.1.112,e0:9d:73:11:16:de,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,288,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R36,10.65.140.189,10.62.212.148,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,GFGC874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:9c:a4,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,23.3 TB,-,412,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R37,10.65.140.188,10.62.212.147,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,GL3D874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:9c:68,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,23.3 TB,-,475,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R38,10.65.140.187,10.62.212.146,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,7JSC874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:9c:44,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,8,31 TB,-,414,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R39,10.65.140.186,10.62.212.145,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,7PFD874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:99:1a,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,23.3 TB,-,424,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0603,CT1D-0603-D1R40,10.65.140.185,10.62.212.144,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,HFGC874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:99:38,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,23.3 TB,-,420,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R12,10.62.21.71,10.62.212.117,-,PHYSICAL_SERVER,Debian 12.9,Search,MySQL,default,1.10.6,7.10,53JD874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.1.123,e0:9d:73:11:16:5a,128,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,2,7.6 TB,Master,186,1,ZOHOEST/24-25/2080,CT1B-VLAN2
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R13,10.65.140.252,10.62.212.115,-,PHYSICAL_SERVER,Debian 12.7,Files,Files-Server,files-u30,1.10.6,7.10,5YVC874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.1.112,e0:9d:73:11:34:8a,128,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,167,1,ZOHOEST/24-25/2080,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R14,10.65.140.250,10.62.212.122,-,PHYSICAL_SERVER,Debian 12.9,Support-Kubernetes,Desk-Kubernetes-Node,Desk-Kubernetes,1.10.6,7.10,F06D874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,-,6.1.123,e0:9d:73:11:19:a8,256,-,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,147,1,ZOHOEST/24-25/2080,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R15,10.65.140.251,10.62.212.116,-,PHYSICAL_SERVER,Debian 12.7,Support-Kubernetes,Desk-Kubernetes-Node,Desk-Kubernetes,1.10.6,7.10,FVJC874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.1.112,e0:9d:73:11:34:cc,256,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,164,1,ZOHOEST/24-25/2080,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R16,10.62.20.33,10.62.212.128,-,PHYSICAL_SERVER,Debian 12.7,Support-Kubernetes,Desk-Kubernetes-Node,Desk-Kubernetes,1.10.6,7.10,63JD874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,-,6.1.112,e0:9d:73:11:18:22,256,-,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,165,1,ZOHOEST/24-25/2080,CT1B-VLAN2
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R17,10.65.141.35,10.62.212.126,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,GD5D874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA02,2.0,1.20.1,6.1.112,e0:9d:73:11:16:ea,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,443,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R18,10.65.141.36,10.62.212.120,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,7BVC874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:9e:ba,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,471,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R19,10.65.141.34,10.62.212.125,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,7HHD874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:9e:8a,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,453,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R20,10.65.140.213,10.62.212.112,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,H7JC874,Dell Inc.,PowerEdge R6615,26-03-2025,0WC07MA03,2.0,1.20.1,6.1.112,e0:9d:73:11:17:62,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,10,38 TB,-,473,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R21,10.65.140.214,10.62.212.124,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,HD5D874,Dell Inc.,PowerEdge R6615,26-03-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:9d:82,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,10,38 TB,-,430,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R22,10.65.140.184,10.62.212.161,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,4JSC874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:aa:f6:5a,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,8,31 TB,-,445,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R23,10.65.140.183,10.62.212.160,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,4PFD874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:a0:ca,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,23.3 TB,-,431,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R25,10.65.140.181,10.62.212.158,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,5JSC874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:9c:d4,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,23.3 TB,-,436,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R26,172.20.73.245,10.62.212.113,-,PHYSICAL_SERVER,Debian 12.9,Logs,ElasticSearch-DataNode,"zlogs-es1,zlogs-es2",1.10.6,7.10,2CVC874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.1.123,b8:e9:24:aa:d4:a4,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,6,46.2 TB,-,197,1,ZOHOEST/24-25/2080,VLAN-172.20
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R27,10.62.130.27,10.62.212.119,-,PHYSICAL_SERVER,FreeBSD 14.4-p6,LB-Regr-Setup1,Test-Server,NA,1.10.6,7.10,2JHD874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,14.4-RELEASE-p6,c4:cb:e1:e8:fe:58,128,Unknown,NVMe,Not Known,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,2,4.3 TB,-,-1,1,ZOHOEST/24-25/2080,CT1B-LB_Regression_setup1
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R31,10.65.141.32,10.62.212.129,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,HBVC874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA03,2.0,1.20.1,6.1.112,e0:9d:73:11:1a:92,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,433,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R32,10.65.141.33,10.62.212.114,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,HHHD874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA02,2.0,1.20.1,6.1.112,e0:9d:73:11:1a:b0,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,464,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R33,10.65.140.237,10.62.212.118,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,88JC874,Dell Inc.,PowerEdge R6615,22-03-2025,0WC07MA02,2.0,1.20.1,6.1.112,e0:9d:73:11:17:98,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,424,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R34,10.65.140.212,10.62.212.127,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,8F5D874,Dell Inc.,PowerEdge R6615,26-03-2025,0WC07MA02,2.0,1.20.1,6.1.112,e0:9d:73:11:16:66,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,26.6 TB,-,455,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R35,10.65.140.211,10.62.212.110,-,KVM,Debian 12.7,-,-,-,1.10.6,7.10,JBVC874,Dell Inc.,PowerEdge R6615,26-03-2025,0WC07MA02,2.0,1.20.1,6.1.112,e0:9d:73:11:18:46,512,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,6,22.8 TB,-,456,1,ZOHOEST/24-25/2079,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R37,10.65.140.179,10.62.212.156,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,3JSC874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:aa:f9:ba,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,8,27.1 TB,-,444,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R38,10.65.140.177,10.62.212.155,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,3PFD874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:9d:04,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,23.3 TB,-,477,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R39,10.65.140.178,10.62.212.154,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,CFGC874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:b4:9a:b2,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,23.3 TB,-,448,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
NWL-HALL3-POD3-ROW6,CT1D-0604,CT1D-0604-D1R40,10.65.140.176,10.62.212.153,-,KVM,Debian 12.9,-,-,-,1.10.6,7.10,CL3D874,Dell Inc.,PowerEdge R6615,16-04-2025,0WC07MA03,2.0,1.20.1,6.1.112,b8:e9:24:aa:f9:00,512,None,NVMe,Not Known,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,8,38.7 TB,-,430,1,ZOHOEST/24-25/2010,CT1-VIRTUALIZATION-HOST
CT1D,CT1D-603,CT1D-603-S4U04,10.65.37.122,10.62.212.188,-,PHYSICAL_SERVER,Debian 12.9,Infra-Services,Backup-Server,common-vault3,2.4,1.02,4X204250058,Supermicro,SSG-641E-E1CR36H,17-07-2025,X13DEI-T,2.0,1.11.0,6.1.123,9c:63:c0:1b:6a:ee,128,Unknown,Mixed,Not Known,Intel(R) Xeon(R) Gold 5418Y,96,2,24,x86_64,3,225 TB,-,668,1,-,CT1-BACKUP-VLAN
CT1D,CT1D-604,CT1D-604-S4U04,10.65.37.123,10.62.212.189,-,PHYSICAL_SERVER,Debian 12.11,Infra-Services,Backup-Server,common-vault4,2.4,1.02,4X204250059,Supermicro,SSG-641E-E1CR36H,18-07-2025,X13DEI-T,2.0,1.11.0,6.1.123,9c:63:c0:1b:6b:06,128,Unknown,Mixed,Not Known,Intel(R) Xeon(R) Gold 5418Y,96,2,24,x86_64,3,243.8 TB,-,700,1,-,CT1-BACKUP-VLAN
CT1E,CT1E-0102,CT1E-0102-D1R39,10.164.42.226,10.169.22.225,-,KVM,Debian 13.4,-,-,-,1.15.3,7.20,7GKKCH4,Dell Inc.,PowerEdge R6625,06-03-2026,00T8PNA08,2.0,1.20.1,6.12.74,cc:40:f3:f6:0c:d6,768,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,256,2,64,x86_64,6,22.8 TB,-,418,0,-,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-0111,CT1E-0111-D1R31,10.164.43.187,10.169.23.68,-,KVM,Debian 13.1,-,-,-,1.15.3,7.20,BPKJ5H4,Dell Inc.,PowerEdge R6615,04-03-2026,0WC07MA10,2.0,1.20.1,6.12.48,cc:40:f3:f6:42:22,768,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,30.5 TB,-,370,0,-,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-0111,CT1E-0111-D1R32,10.164.42.32,10.169.23.69,-,CONTAINER_HOST,Debian 13.5,-,-,-,1.15.3,7.20,CPKJ5H4,Dell Inc.,PowerEdge R6615,04-03-2026,0WC07MA10,2.0,1.20.1,6.12.90,cc:40:f3:f6:22:54,768,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,30.5 TB,-,232,0,-,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-0111,CT1E-0111-D1R33,10.164.43.226,10.169.23.66,-,KVM,Debian 13.4,-,-,-,1.15.3,7.20,6QKJ5H4,Dell Inc.,PowerEdge R6615,04-03-2026,0WC07MA10,2.0,1.20.1,6.12.74,d8:94:24:e8:0f:38,768,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,30.5 TB,-,314,0,-,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-0111,CT1E-0111-D1R34,10.164.42.45,10.169.23.65,-,KVM,Debian 13.1,-,-,-,1.15.3,7.20,1YKJ5H4,Dell Inc.,PowerEdge R6615,04-03-2026,0WC07MA10,2.0,1.20.1,6.12.48,cc:40:f3:f6:28:5a,768,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,128,1,64,x86_64,7,30.5 TB,-,373,0,-,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-0111,CT1E-0111-D1R35,10.164.43.144,10.169.22.101,-,KVM,Debian 13.4,-,-,-,1.15.3,7.20,97JKCH4,Dell Inc.,PowerEdge R6625,04-03-2026,00T8PNA08,2.0,1.20.1,6.12.74,cc:40:f3:f6:3f:ee,768,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,256,2,64,x86_64,6,26.7 TB,-,462,0,-,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-0111,CT1E-0111-D1R36,10.164.43.171,10.169.22.104,-,KVM,Debian 13.4,-,-,-,1.15.3,7.20,C7JKCH4,Dell Inc.,PowerEdge R6625,04-03-2026,00T8PNA08,2.0,1.20.1,6.12.74,cc:40:f3:f6:3f:a0,768,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,256,2,64,x86_64,6,26.7 TB,-,449,0,-,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-0111,CT1E-0111-D1R37,10.164.43.205,10.169.22.107,-,KVM,Debian 13.4,-,-,-,1.15.3,7.20,87JKCH4,Dell Inc.,PowerEdge R6625,04-03-2026,00T8PNA08,2.0,1.20.1,6.12.74,cc:40:f3:f6:1a:6e,768,None,NVMe,HW Encryption Supported,AMD EPYC 9534 64-Core Processor,256,2,64,x86_64,6,26.7 TB,-,490,0,-,CT1E-VIRTUALIZATION-HOST
